STATE_NAME	COUNTY_NAME	STATE_FIPS	COUNTY_FIPS	total	totalsd	tot95l	tot95u	five_rank	fifty_rank	ninetyfive_rank	percent	persd	per95l	per95u	adjpercent	adjpersd	adjper95l	adjper95u	lipertot09
Texas	McMullen County	48	311	193	31	138	259	365	1546	2867	29.2	4.7	20.8	39.2	27	4.5	19	36.6	2
Texas	Madison County	48	313	2754	393	2048	3579	475	1578	2772	27	3.9	20.1	35.1	27	3.9	20	35.2	2
Texas	Marion County	48	315	2468	316	1883	3139	818	1959	2924	30.7	3.9	23.5	39.1	28.9	3.8	21.9	36.8	3
Texas	Martin County	48	317	808	133	563	1088	344	1449	2773	27	4.4	18.8	36.3	26.3	4.3	18.4	35.6	2
Texas	Mason County	48	319	894	135	651	1168	378	1570	2853	29.4	4.5	21.4	38.4	27.1	4.3	19.4	35.8	2
Texas	Matagorda County	48	321	7200	937	5437	9136	555	1613	2720	27.9	3.6	21.1	35.4	27.1	3.6	20.4	34.5	2
Texas	Maverick County	48	323	9522	1119	7488	11865	974	1972	2885	29.3	3.4	23.1	36.6	29	3.4	22.8	36.3	2
Texas	Medina County	48	325	8170	1184	6022	10597	288	1119	2445	25.5	3.7	18.8	33.1	24.9	3.6	18.4	32.3	2
Texas	Menard County	48	327	484	78	341	644	304	1419	2827	28.8	4.6	20.3	38.3	26.4	4.4	18.2	35.7	2
Texas	Midland County	48	329	27161	1475	24329	30084	1554	2108	2570	29.7	1.6	26.6	32.9	29.4	1.6	26.3	32.6	3
Texas	Milam County	48	331	5464	728	4149	6987	925	2189	3012	31.5	4.2	23.9	40.3	30.1	4.1	22.7	38.6	3
Texas	Mills County	48	333	1026	160	737	1355	240	1159	2612	27.4	4.3	19.6	36.1	25.2	4.1	17.8	33.8	2
Texas	Mitchell County	48	335	2045	296	1522	2684	693	1869	2937	28.5	4.1	21.2	37.5	28.5	4.1	21.2	37.3	2
Texas	Montague County	48	337	4437	613	3303	5692	648	1922	2941	30.5	4.2	22.7	39.1	28.7	4.1	21.2	37.2	3
Texas	Montgomery County	48	339	70006	6096	58499	82395	287	674	1308	22.4	2	18.7	26.4	22.3	1.9	18.6	26.2	1
Texas	Moore County	48	341	3982	558	2916	5125	915	2272	3024	30.4	4.3	22.2	39.1	30.3	4.2	22.3	39	3
Texas	Morris County	48	343	2849	374	2153	3633	850	2070	2979	30.9	4	23.3	39.3	29.4	4	22	37.6	3
Texas	Motley County	48	345	292	45	209	387	392	1611	2918	29.8	4.6	21.4	39.6	27.3	4.5	19.2	37	3
Texas	Nacogdoches County	48	347	11727	1482	8969	14723	529	1458	2585	26.5	3.3	20.2	33.2	26.5	3.3	20.3	33.3	2
Texas	Navarro County	48	349	10633	1203	8351	13109	1155	2217	2970	30.9	3.5	24.3	38.1	30.2	3.5	23.7	37.4	3
Texas	Newton County	48	351	3244	434	2430	4139	914	2286	3038	31.3	4.2	23.5	40	30.4	4.1	22.7	38.9	3
Texas	Nolan County	48	353	3053	460	2217	4002	583	1821	2952	29.5	4.5	21.5	38.7	28.3	4.4	20.5	37.4	3
Texas	Nueces County	48	355	54521	6148	43037	67170	311	929	1889	24	2.7	19	29.6	23.8	2.7	18.8	29.3	2
Texas	Ochiltree County	48	357	1702	267	1210	2235	340	1436	2737	26.6	4.2	18.9	34.9	26.4	4.1	18.8	34.6	2
Texas	Oldham County	48	359	385	61	274	514	533	1858	2968	29.3	4.6	20.8	39.1	28.4	4.6	20.1	38	2
Texas	Orange County	48	361	20527	2209	16352	24899	1780	2773	3105	34.8	3.7	27.7	42.2	33.9	3.7	26.9	41.2	3
Texas	Palo Pinto County	48	363	5397	785	3957	7045	382	1425	2665	27.2	4	19.9	35.5	26.2	3.9	19	34.4	2
Texas	Panola County	48	365	4622	632	3485	5967	457	1424	2624	27.4	3.7	20.7	35.4	26.3	3.6	19.8	34.1	2
Texas	Parker County	48	367	25045	2571	20227	30032	1131	2159	2865	30.4	3.1	24.5	36.4	29.7	3.1	23.9	35.6	3
Texas	Parmer County	48	369	1790	275	1305	2378	553	1798	2960	29	4.5	21.2	38.6	28.2	4.4	20.4	37.6	2
Texas	Pecos County	48	371	3189	353	2527	3908	826	1794	2740	28.2	3.1	22.4	34.6	28.1	3.1	22.3	34.5	2
Texas	Polk County	48	373	11093	1220	8825	13585	1008	2017	2868	30.7	3.4	24.4	37.6	29.1	3.3	23	36	3
Texas	Potter County	48	375	26028	1599	22952	29219	1736	2350	2786	30.8	1.9	27.2	34.6	30.7	1.9	27.1	34.5	3
Texas	Presidio County	48	377	1345	182	1012	1734	382	1244	2525	27	3.6	20.3	34.8	25.5	3.6	19.1	33.1	2
Texas	Rains County	48	379	2526	379	1843	3310	475	1583	2845	28.9	4.3	21.1	37.9	27.1	4.2	19.6	35.8	2
Texas	Randall County	48	381	17687	1224	15354	20139	271	547	952	21.4	1.5	18.6	24.4	21.4	1.5	18.6	24.4	1
Texas	Reagan County	48	383	568	92	402	762	572	1887	2981	29	4.7	20.5	38.9	28.6	4.6	20.3	38.3	2
Texas	Real County	48	385	672	103	481	886	390	1557	2836	29.6	4.5	21.2	39	26.9	4.4	18.9	36.1	3
Texas	Red River County	48	387	3196	409	2468	4045	1144	2406	3063	32.9	4.2	25.4	41.6	31.2	4.1	23.9	39.7	3
Texas	Reeves County	48	389	2155	330	1568	2850	444	1642	2878	28.2	4.3	20.5	37.3	27.3	4.3	19.8	36.3	2
Texas	Refugio County	48	391	1586	243	1154	2100	531	1792	2947	29.8	4.6	21.7	39.4	28.1	4.4	20.2	37.6	3
Texas	Roberts County	48	393	184	30	131	249	428	1675	2947	29	4.8	20.6	39.1	27.7	4.6	19.6	37.4	2
Texas	Robertson County	48	395	3296	458	2440	4249	631	1808	2871	29.4	4.1	21.7	37.9	28.2	4	20.8	36.5	2
Texas	Rockwall County	48	397	15126	2036	11294	19220	532	1662	2723	27.3	3.7	20.4	34.7	27.2	3.6	20.4	34.5	2
Texas	Runnels County	48	399	2068	304	1518	2693	378	1451	2741	28.4	4.2	20.9	37	26.5	4.1	19.2	34.8	2
Texas	Rusk County	48	401	10253	1095	8193	12516	768	1712	2651	28.3	3	22.6	34.6	27.6	3	21.9	33.8	2
Texas	Sabine County	48	403	2442	334	1810	3102	577	1844	2884	30.6	4.2	22.7	38.9	28.1	4	20.6	36.1	3
Texas	San Augustine County	48	405	2063	268	1580	2622	866	2113	2983	31.6	4.1	24.2	40.2	29.6	4	22.5	38.1	3
Texas	San Jacinto County	48	407	5814	774	4380	7386	847	2126	2979	31.1	4.1	23.4	39.5	29.7	4	22.2	37.8	3
Texas	San Patricio County	48	409	13337	1986	9775	17362	528	1779	2879	28.5	4.2	20.9	37.1	27.8	4.2	20.4	36.3	2
Texas	San Saba County	48	411	1300	185	953	1676	774	2183	3021	32	4.6	23.5	41.3	29.9	4.4	21.7	38.9	3
Texas	Schleicher County	48	413	533	85	382	711	337	1410	2760	27.8	4.4	19.9	37.1	26.4	4.3	18.9	35.3	2
Texas	Scurry County	48	415	3406	476	2528	4389	699	2001	2962	29.8	4.2	22.1	38.4	29	4.1	21.5	37.5	3
Texas	Shackelford County	48	417	629	99	453	842	379	1485	2812	28.4	4.5	20.4	38	26.7	4.4	19.1	36.2	2
Texas	Shelby County	48	419	6132	763	4710	7699	1256	2481	3071	32.5	4.1	25	40.9	31.7	4	24.2	39.9	3
Texas	Sherman County	48	421	560	94	389	760	393	1699	2944	28.3	4.8	19.7	38.5	27.7	4.7	19.2	37.7	2
Texas	Smith County	48	423	38313	1644	35121	41601	937	1332	1742	26.3	1.1	24.1	28.6	25.7	1.2	23.5	28	2
Texas	Somervell County	48	425	1617	260	1138	2154	368	1565	2846	28.3	4.6	19.9	37.7	27.1	4.4	19	36.4	2
Texas	Starr County	48	427	10661	1682	7671	14126	591	1940	2979	28.8	4.5	20.7	38.2	28.9	4.6	20.8	38.3	2
Texas	Stephens County	48	429	2007	290	1481	2593	523	1699	2857	28.7	4.2	21.2	37.1	27.7	4.1	20.2	35.9	2
Texas	Sterling County	48	431	267	43	189	355	416	1654	2911	29	4.6	20.6	38.5	27.5	4.5	19.3	36.8	2
Texas	Stonewall County	48	433	300	45	216	392	468	1779	2929	30.2	4.5	21.7	39.5	28	4.4	19.9	37.1	3
Texas	Sutton County	48	435	797	134	555	1078	301	1380	2765	26.9	4.5	18.7	36.4	26	4.4	18.1	35.3	2
Texas	Swisher County	48	437	1568	224	1164	2037	727	1968	2985	30.1	4.3	22.3	39.1	29	4.3	21.3	38	3
Texas	Tarrant County	48	439	276343	13109	251889	303053	493	746	1079	22.4	1.1	20.4	24.5	22.7	1	20.8	24.9	4
Texas	Taylor County	48	441	30293	2957	24866	36373	1780	2680	3067	33.2	3.2	27.2	39.8	32.9	3.2	27	39.6	3
Texas	Terrell County	48	443	226	33	166	293	725	2090	3028	31	4.5	22.8	40.3	29.5	4.4	21.5	38.7	3
Texas	Terry County	48	445	2688	319	2097	3351	1200	2355	3032	31.6	3.7	24.6	39.3	30.9	3.7	24	38.6	3
Texas	Throckmorton County	48	447	366	58	265	490	415	1597	2927	29.6	4.7	21.4	39.6	27.4	4.5	19.4	37.2	3
Texas	Titus County	48	449	5421	727	4087	6919	532	1602	2732	27.4	3.7	20.6	34.9	27.2	3.7	20.5	34.7	2
Texas	Tom Green County	48	451	20162	2400	15788	25286	446	1216	2343	25.8	3.1	20.2	32.4	25.4	3.1	19.9	32	2
Texas	Travis County	48	453	138082	6894	125070	152195	176	289	454	18.3	0.9	16.6	20.2	19.3	0.9	17.6	21.1	4
Texas	Trinity County	48	455	3556	444	2709	4473	1180	2458	3064	33.6	4.2	25.6	42.3	31.4	4.1	23.6	40	3
Texas	Tyler County	48	457	4677	561	3665	5889	859	1931	2886	30	3.6	23.5	37.8	28.8	3.6	22.4	36.5	3
Texas	Upshur County	48	459	9872	1039	7898	11958	2014	2867	3118	36	3.8	28.8	43.6	34.9	3.7	27.9	42.5	3
Texas	Upton County	48	461	617	102	434	831	402	1660	2919	28.6	4.7	20.1	38.5	27.5	4.6	19.3	37.2	2
Texas	Uvalde County	48	463	4987	753	3625	6521	413	1543	2807	27.8	4.2	20.2	36.3	27	4.1	19.5	35.4	2
Texas	Val Verde County	48	465	8533	607	7383	9762	679	1254	1920	26.3	1.9	22.7	30.1	25.4	1.9	21.8	29.3	2
Texas	Van Zandt County	48	467	11899	1348	9351	14660	966	2109	2909	30.9	3.5	24.3	38.1	29.5	3.5	23.1	36.6	3
Texas	Victoria County	48	469	15631	2098	11884	20177	330	1120	2345	25.5	3.4	19.4	32.9	24.9	3.4	19	32.1	2
Texas	Walker County	48	471	13316	1665	10280	16672	734	1779	2774	27.2	3.4	21	34.1	27.9	3.4	21.7	34.9	2
Texas	Waller County	48	473	7551	974	5751	9549	998	2208	2975	30.1	3.9	22.9	38	30	3.8	22.9	37.8	3
Texas	Ward County	48	475	2140	331	1550	2865	716	2110	3039	30.6	4.7	22.1	40.9	29.6	4.7	21.4	39.8	3
Texas	Washington County	48	477	6815	884	5241	8674	584	1563	2716	28.3	3.7	21.8	36.1	27.1	3.6	20.6	34.6	2
Texas	Webb County	48	479	38826	4227	30995	47583	827	1739	2634	27.2	3	21.7	33.3	27.7	3	22.3	33.9	2
Texas	Wharton County	48	481	8139	1058	6165	10276	608	1733	2760	28.6	3.7	21.7	36.1	27.7	3.6	20.9	35.1	2
Texas	Wheeler County	48	483	1024	151	749	1339	542	1774	2920	29.7	4.4	21.7	38.8	28	4.3	20.3	36.9	3
Texas	Wichita County	48	485	27714	1287	25248	30313	1804	2255	2653	30.6	1.4	27.8	33.4	30.3	1.4	27.5	33.2	3
Texas	Wilbarger County	48	487	2529	374	1846	3317	372	1327	2645	26.7	3.9	19.5	35	25.9	3.9	18.8	34.1	2
Texas	Willacy County	48	489	3854	591	2755	5114	532	1781	2945	28.3	4.3	20.2	37.5	28.1	4.3	20	37.2	2
Texas	Williamson County	48	491	55282	3505	48764	62523	165	327	595	19.4	1.2	17.1	21.9	19.7	1.2	17.4	22.2	1
Texas	Wilson County	48	493	7864	1013	6027	9932	507	1434	2557	27.1	3.5	20.8	34.2	26.4	3.4	20.2	33.4	2
Texas	Winkler County	48	495	1277	198	906	1675	445	1663	2844	28.1	4.4	20	36.9	27.4	4.3	19.4	36.1	2
Texas	Wise County	48	497	12612	1518	9770	15768	911	2058	2887	29.6	3.6	22.9	37	29.2	3.5	22.6	36.4	3
Texas	Wood County	48	499	10280	1145	8209	12687	900	1963	2870	31	3.5	24.8	38.3	28.8	3.4	22.7	36.1	3
Texas	Yoakum County	48	501	1394	219	995	1852	519	1792	2939	28.7	4.5	20.5	38.1	28	4.4	20	37.4	2
Texas	Young County	48	503	3626	499	2684	4641	427	1488	2701	28.2	3.9	20.9	36.1	26.6	3.8	19.4	34.4	2
Texas	Zapata County	48	505	2493	376	1815	3287	544	1742	2903	28.3	4.3	20.6	37.3	27.9	4.3	20.2	36.9	2
Texas	Zavala County	48	507	2089	352	1465	2836	378	1649	2933	27.8	4.7	19.5	37.7	27.4	4.6	19.2	37.3	2
Utah	Beaver County	49	1	936	138	688	1231	130	638	1860	23.1	3.4	17	30.4	22.3	3.3	16.4	29.4	2
Utah	Box Elder County	49	3	7038	553	6008	8154	277	610	1136	22.2	1.7	18.9	25.7	21.9	1.7	18.7	25.5	1
Utah	Cache County	49	5	12447	849	10830	14204	72	176	349	16.9	1.2	14.7	19.3	17.9	1.2	15.6	20.3	1
Utah	Carbon County	49	7	3624	238	3171	4105	687	1188	1794	26.2	1.7	22.9	29.6	25.1	1.7	21.9	28.6	2
Utah	Daggett County	49	9	152	26	106	208	31	293	1267	20.8	3.5	14.5	28.3	19.5	3.4	13.6	26.8	1
Utah	Davis County	49	11	30434	1472	27605	33380	48	98	175	15.9	0.8	14.4	17.5	16.5	0.8	15	18.1	1
Utah	Duchesne County	49	13	2732	204	2348	3141	561	1062	1715	24.5	1.8	21	28.1	24.4	1.8	21	28.1	2
Utah	Emery County	49	15	1508	148	1224	1811	155	467	1061	21.7	2.1	17.6	26.1	20.8	2.1	16.9	25.1	1
Utah	Garfield County	49	17	812	113	604	1050	181	816	2049	25	3.5	18.6	32.3	23.2	3.3	17.1	30.2	2
Utah	Grand County	49	19	1352	144	1081	1648	46	199	564	18.8	2	15	22.9	18.2	2	14.5	22.2	1
Utah	Iron County	49	21	5536	550	4487	6654	97	315	760	19.1	1.9	15.5	23	19.5	1.9	15.9	23.4	1
Utah	Juab County	49	23	1334	156	1045	1653	141	507	1317	21.4	2.5	16.8	26.5	21.3	2.5	16.6	26.3	1
Utah	Kane County	49	25	1140	158	859	1474	120	564	1617	23.7	3.3	17.8	30.6	21.7	3.1	16.2	28.3	2
Utah	Millard County	49	27	1744	173	1415	2092	167	477	1104	22.2	2.2	18	26.6	21	2.1	16.9	25.3	1
Utah	Morgan County	49	29	1031	146	766	1333	26	191	726	18.5	2.6	13.7	23.9	18.1	2.6	13.5	23.5	1
Utah	Piute County	49	31	272	39	199	354	223	1033	2400	27.2	3.9	20	35.6	24.4	3.7	17.7	32.4	2
Utah	Rich County	49	33	297	53	203	408	33	324	1363	21	3.7	14.4	28.9	19.9	3.6	13.6	27.5	1
Utah	Salt Lake County	49	35	126435	3192	120344	132787	166	218	283	17.9	0.5	17	18.8	18.4	0.4	17.6	19.3	4
Utah	San Juan County	49	37	2748	235	2304	3219	1190	1996	2696	29	2.5	24.3	34	29	2.5	24.3	33.9	2
Utah	Sanpete County	49	39	3853	308	3269	4477	392	847	1501	23.7	1.9	20.1	27.6	23.3	1.9	19.7	27.1	2
Utah	Sevier County	49	41	2937	242	2487	3430	264	598	1157	22.8	1.9	19.3	26.6	21.8	1.9	18.4	25.6	2
Utah	Summit County	49	43	3271	233	2845	3748	6	15	34	12.6	0.9	10.9	14.4	13	0.9	11.3	14.9	1
Utah	Tooele County	49	45	7731	397	6948	8540	398	656	967	21.4	1.1	19.3	23.7	22.2	1.1	20	24.4	1
Utah	Uintah County	49	47	5448	305	4879	6074	1153	1650	2175	26.8	1.5	24	29.8	27.2	1.5	24.4	30.3	2
Utah	Utah County	49	49	49913	2256	45628	54395	50	91	160	15.2	0.7	13.9	16.6	16.4	0.7	15.1	17.8	1
Utah	Wasatch County	49	51	2188	131	1943	2447	25	56	128	15.6	0.9	13.9	17.5	15.5	0.9	13.8	17.3	1
Utah	Washington County	49	53	16912	1143	14735	19219	46	125	274	18	1.2	15.7	20.5	17.1	1.2	14.8	19.6	1
Utah	Wayne County	49	55	385	59	276	509	46	387	1365	21.8	3.3	15.6	28.8	20.3	3.2	14.4	27.1	1
Utah	Weber County	49	57	30046	1417	27332	32944	175	291	462	19.1	0.9	17.3	20.9	19.3	0.9	17.6	21.1	1
Vermont	Addison County	50	1	5215	292	4661	5801	112	224	403	19.2	1.1	17.1	21.3	18.5	1.1	16.5	20.7	1
Vermont	Bennington County	50	3	5890	310	5294	6511	160	315	545	21	1.1	18.9	23.2	19.5	1.1	17.3	21.8	1
Vermont	Caledonia County	50	5	4944	289	4388	5527	243	451	787	21.7	1.3	19.2	24.2	20.7	1.3	18.2	23.3	1
Vermont	Chittenden County	50	7	16889	640	15620	18133	25	42	73	14.8	0.6	13.7	15.9	15	0.6	13.9	16.1	1
Vermont	Essex County	50	9	1234	118	1009	1469	287	799	1574	24.6	2.3	20.1	29.2	23	2.3	18.6	27.6	2
Vermont	Franklin County	50	11	8860	397	8110	9665	734	1067	1471	25.1	1.1	22.9	27.3	24.4	1.1	22.3	26.7	2
Vermont	Grand Isle County	50	13	1121	120	892	1365	42	180	520	18.9	2	15.1	23	18	2	14.3	22	1
Vermont	Lamoille County	50	15	3698	260	3196	4224	52	142	320	18.4	1.3	15.9	21	17.4	1.3	14.9	20	1
Vermont	Orange County	50	17	4620	260	4123	5149	189	370	640	21	1.2	18.7	23.4	20	1.2	17.8	22.5	1
Vermont	Orleans County	50	19	5377	287	4825	5964	670	1076	1576	25.7	1.4	23	28.5	24.5	1.4	21.8	27.4	2
Vermont	Rutland County	50	21	11382	462	10515	12298	440	655	953	23.2	0.9	21.4	25.1	22.2	1	20.3	24.2	2
Vermont	Washington County	50	23	7974	387	7241	8754	61	123	224	17.6	0.9	16	19.3	17	0.9	15.4	18.8	1
Vermont	Windham County	50	25	5632	301	5050	6235	29	65	142	16.6	0.9	14.9	18.4	15.8	0.9	14	17.7	1
Vermont	Windsor County	50	27	8947	394	8185	9729	153	270	431	20.2	0.9	18.5	21.9	19.1	0.9	17.3	20.9	1
Virginia	Accomack County	51	1	8812	604	7684	10036	1363	2055	2621	30.4	2.1	26.5	34.6	29.2	2.1	25.3	33.3	3
Virginia	Albemarle County	51	3	13455	1406	10794	16346	70	265	706	19.4	2	15.6	23.6	19.1	2	15.3	23.3	1
Virginia	Alleghany County	51	5	3171	396	2448	3994	271	922	2056	25.6	3.2	19.8	32.3	23.8	3.1	18.1	30.2	2
Virginia	Amelia County	51	7	2517	302	1966	3155	410	1163	2292	26.1	3.1	20.4	32.7	25	3	19.5	31.4	2
Virginia	Amherst County	51	9	6340	807	4830	7976	346	1141	2328	26	3.3	19.8	32.7	24.9	3.2	19	31.5	2
Virginia	Appomattox County	51	11	3025	389	2313	3835	487	1411	2586	27.4	3.5	21	34.8	26.4	3.4	20.2	33.5	2
Virginia	Arlington County	51	13	29774	2768	24668	35546	47	161	416	16.7	1.6	13.8	19.9	17.7	1.6	14.8	20.9	1
Virginia	Augusta County	51	15	14269	1468	11494	17262	473	1216	2135	26.2	2.7	21.1	31.7	25.2	2.6	20.2	30.6	2
Virginia	Bath County	51	17	977	152	706	1299	262	1170	2616	27.3	4.2	19.7	36.4	25.3	4	18.1	33.9	2
Virginia	Bedford County	51	19	14940	1558	12005	18131	895	1852	2724	29.6	3.1	23.7	35.9	28.3	3	22.7	34.5	3
Virginia	Bland County	51	21	1417	216	1035	1877	266	1124	2508	26	4	19	34.5	24.9	3.9	18.1	33.2	2
Virginia	Botetourt County	51	23	5427	746	4059	6980	89	420	1311	21.8	3	16.3	28	20.7	2.9	15.5	26.7	1
Virginia	Brunswick County	51	25	4035	432	3255	4931	1010	1963	2826	29.4	3.1	23.7	35.9	28.9	3.1	23.3	35.4	2
Virginia	Buchanan County	51	27	5713	625	4519	7018	1222	2353	2990	31.9	3.5	25.2	39.2	30.8	3.4	24.4	38	3
Virginia	Buckingham County	51	29	3588	403	2824	4413	802	1838	2748	28.5	3.2	22.4	35	28.2	3.2	22.2	34.6	2
Virginia	Campbell County	51	31	9812	1137	7748	12224	274	864	1879	24.4	2.8	19.2	30.3	23.5	2.8	18.5	29.4	2
Virginia	Caroline County	51	33	4921	623	3804	6218	248	853	1936	23.8	3	18.4	30.1	23.5	3	18.2	29.6	2
Virginia	Carroll County	51	35	6895	795	5451	8576	868	1904	2837	30.4	3.5	24	37.8	28.6	3.4	22.4	35.8	3
Virginia	Charles City County	51	36	1821	213	1410	2248	1064	2255	2974	31.6	3.7	24.5	39	30.2	3.5	23.4	37.4	3
Virginia	Charlotte County	51	37	2456	288	1931	3036	480	1287	2398	27.1	3.2	21.3	33.5	25.6	3.1	20	31.8	2
Virginia	Chesterfield County	51	41	46679	3682	39792	54244	279	602	1126	21.6	1.7	18.4	25.1	21.8	1.7	18.7	25.2	1
Virginia	Clarke County	51	43	2754	413	2009	3620	198	849	2114	24.7	3.7	18	32.5	23.4	3.5	17	30.8	2
Virginia	Craig County	51	45	1004	161	705	1340	216	1099	2492	26.2	4.2	18.4	34.9	24.7	4	17.4	33.1	2
Virginia	Culpeper County	51	47	8021	942	6300	9969	324	933	1965	24.1	2.8	18.9	29.9	23.9	2.8	18.8	29.6	2
Virginia	Cumberland County	51	49	2112	259	1634	2634	687	1735	2751	28.8	3.5	22.3	35.9	27.8	3.4	21.5	34.7	2
Virginia	Dickenson County	51	51	3773	477	2886	4729	833	2009	2898	30.2	3.8	23.1	37.9	29	3.7	22	36.5	3
Virginia	Dinwiddie County	51	53	4812	548	3801	5954	351	980	1981	24.4	2.8	19.3	30.2	24.1	2.7	19.2	29.7	2
Virginia	Essex County	51	57	2438	285	1909	3018	685	1675	2686	28.6	3.3	22.4	35.4	27.4	3.2	21.5	34	2
Virginia	Fairfax County	51	59	139581	11088	118417	161441	91	239	500	18.5	1.5	15.7	21.4	18.7	1.5	15.9	21.6	4
Virginia	Fauquier County	51	61	10224	1099	8189	12471	121	411	1004	20.8	2.2	16.7	25.4	20.4	2.2	16.4	24.9	1
Virginia	Floyd County	51	63	2860	387	2156	3682	197	818	2030	24.7	3.3	18.6	31.8	23.3	3.2	17.5	30.2	2
Virginia	Fluvanna County	51	65	4213	555	3216	5421	120	503	1386	21.8	2.9	16.6	28	21.3	2.8	16.3	27.4	1
Virginia	Franklin County	51	67	10197	1175	7971	12522	345	1052	2116	25.7	3	20.1	31.6	24.4	2.9	19	30.2	2
Virginia	Frederick County	51	69	14180	1399	11579	17030	592	1376	2248	26.3	2.6	21.5	31.6	26	2.6	21.2	31.2	2
Virginia	Giles County	51	71	3822	501	2894	4877	563	1634	2755	28.8	3.8	21.8	36.7	27.4	3.7	20.6	35.2	2
Virginia	Gloucester County	51	73	7379	876	5770	9218	335	1019	2055	25	3	19.6	31.3	24.3	2.9	19	30.3	2
Virginia	Goochland County	51	75	3613	476	2755	4606	124	514	1452	21.8	2.9	16.6	27.8	21.4	2.8	16.4	27.2	1
Virginia	Grayson County	51	77	3578	489	2684	4610	468	1424	2686	28.6	3.9	21.4	36.8	26.4	3.8	19.5	34.5	2
Virginia	Greene County	51	79	3155	492	2285	4214	162	787	2117	23.7	3.7	17.2	31.6	23.2	3.6	16.9	31	2
Virginia	Greensville County	51	81	2840	325	2235	3502	1101	2191	2936	29.6	3.4	23.3	36.6	29.9	3.4	23.7	36.8	3
Virginia	Halifax County	51	83	8792	688	7498	10180	1661	2450	2928	32.9	2.6	28.1	38.1	31.3	2.5	26.4	36.5	3
Virginia	Hanover County	51	85	14672	1409	12040	17613	115	340	820	20.4	2	16.7	24.5	19.9	1.9	16.3	23.9	1
Virginia	Henrico County	51	87	56606	3959	49102	64531	759	1307	1951	25.8	1.8	22.4	29.4	25.6	1.8	22.2	29.2	2
Virginia	Henry County	51	89	13830	1092	11746	16037	1632	2422	2946	32.6	2.6	27.7	37.8	31.2	2.6	26.4	36.4	3
Virginia	Highland County	51	91	472	77	337	633	79	573	1879	24.6	4	17.5	32.9	21.9	3.7	15.3	29.7	2
Virginia	Isle of Wight County	51	93	7498	779	6011	9092	695	1567	2524	27.9	2.9	22.4	33.8	26.9	2.8	21.7	32.7	2
Virginia	James City County	51	95	10396	1242	8139	12933	85	368	996	21.2	2.5	16.6	26.4	20.1	2.5	15.6	25.1	1
Virginia	King and Queen County	51	97	1548	196	1191	1950	650	1716	2778	29	3.7	22.3	36.6	27.7	3.5	21.3	34.9	2
Virginia	King George County	51	99	3537	513	2623	4650	111	525	1581	21.3	3.1	15.8	28	21.5	3.1	16	28.1	1
Virginia	King William County	51	101	3366	434	2553	4284	733	1779	2838	28.6	3.7	21.7	36.4	28.1	3.6	21.4	35.7	2
Virginia	Lancaster County	51	103	2879	327	2264	3551	852	1934	2835	31.5	3.6	24.8	38.9	28.6	3.4	22.3	35.6	3
Virginia	Lee County	51	105	6660	649	5416	7984	1812	2706	3077	34	3.3	27.7	40.8	33.2	3.3	26.9	40	3
Virginia	Loudoun County	51	107	41665	3268	35429	48395	217	490	916	20.3	1.6	17.3	23.6	21	1.6	18	24.3	1
Virginia	Louisa County	51	109	7576	866	5950	9311	922	2037	2864	30.2	3.5	23.7	37.1	29.2	3.4	22.8	35.9	3
Virginia	Lunenburg County	51	111	3276	340	2631	3961	1419	2450	3009	32.7	3.4	26.3	39.6	31.5	3.4	25.1	38.2	3
Virginia	Madison County	51	113	2676	354	2018	3393	262	979	2172	25.6	3.4	19.3	32.5	24.2	3.3	18.1	30.8	2
Virginia	Mathews County	51	115	1929	271	1437	2501	251	1004	2354	26.8	3.8	20	34.8	24.3	3.6	17.9	32	2
Virginia	Mecklenburg County	51	117	7331	621	6134	8595	958	1767	2541	29.3	2.5	24.5	34.4	27.8	2.4	23.2	32.7	2
Virginia	Middlesex County	51	119	2704	335	2088	3386	717	1783	2804	30.7	3.8	23.7	38.5	28.1	3.6	21.4	35.5	3
Virginia	Montgomery County	51	121	14355	1470	11527	17334	252	675	1387	21.4	2.2	17.2	25.8	22.3	2.2	18.1	26.8	1
Virginia	Nelson County	51	125	3004	395	2283	3811	179	737	1879	24.6	3.2	18.7	31.2	22.8	3.1	17.2	29.1	2
Virginia	New Kent County	51	127	2945	423	2198	3833	112	484	1464	21.4	3.1	16	27.9	21.2	3	15.9	27.4	1
Virginia	Northampton County	51	131	3114	286	2572	3695	1013	1940	2703	30.5	2.8	25.2	36.2	28.7	2.7	23.5	34.2	3
Virginia	Northumberland County	51	133	3140	358	2479	3885	587	1521	2580	29.5	3.4	23.3	36.5	26.7	3.2	20.9	33.3	3
Virginia	Nottoway County	51	135	3442	369	2743	4189	701	1612	2586	28.2	3	22.5	34.4	27.2	3	21.7	33.3	2
Virginia	Orange County	51	137	6461	725	5090	7931	388	1055	2096	25.6	2.9	20.2	31.4	24.5	2.8	19.2	30.2	2
Virginia	Page County	51	139	5145	666	3888	6503	473	1456	2622	27.8	3.6	21	35.1	26.4	3.5	19.8	33.5	2
Virginia	Patrick County	51	141	3922	471	3050	4879	360	1142	2295	26.6	3.2	20.7	33.1	24.9	3.1	19.2	31.1	2
Virginia	Pittsylvania County	51	143	12987	914	11262	14845	908	1555	2230	27.7	2	24	31.7	26.8	1.9	23.2	30.7	2
Virginia	Powhatan County	51	145	5696	769	4293	7304	509	1543	2692	27.2	3.7	20.5	34.9	26.9	3.6	20.4	34.3	2
